score,true_label,attack_family,cost_proxy,score_source
0.064348,0,normal,0.241826,kddcup99_no_training_proxy
0.063587,0,normal,0.241332,kddcup99_no_training_proxy
0.082609,0,normal,0.253696,kddcup99_no_training_proxy
0.110000,0,normal,0.271500,kddcup99_no_training_proxy
0.161522,0,normal,0.354989,kddcup99_no_training_proxy
0.063587,0,normal,0.241332,kddcup99_no_training_proxy
0.081522,0,normal,0.252989,kddcup99_no_training_proxy
0.063587,0,normal,0.241332,kddcup99_no_training_proxy
0.060000,0,normal,0.239000,kddcup99_no_training_proxy
0.200000,0,normal,0.330000,kddcup99_no_training_proxy
0.108804,0,normal,0.270723,kddcup99_no_training_proxy
0.060000,0,normal,0.239000,kddcup99_no_training_proxy
0.063676,0,normal,0.241390,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.062174,0,normal,0.240413,kddcup99_no_training_proxy
0.140000,0,normal,0.341000,kddcup99_no_training_proxy
0.067174,0,normal,0.243663,kddcup99_no_training_proxy
0.063587,0,normal,0.241332,kddcup99_no_training_proxy
0.202500,0,normal,0.331625,kddcup99_no_training_proxy
0.142500,0,normal,0.292625,kddcup99_no_training_proxy
0.140000,0,normal,0.341000,kddcup99_no_training_proxy
0.138913,0,normal,0.290293,kddcup99_no_training_proxy
0.070192,0,normal,0.245625,kddcup99_no_training_proxy
0.075109,0,normal,0.248821,kddcup99_no_training_proxy
0.090761,0,normal,0.258995,kddcup99_no_training_proxy
0.073426,0,normal,0.247727,kddcup99_no_training_proxy
0.070435,0,normal,0.245783,kddcup99_no_training_proxy
0.144674,0,normal,0.294038,kddcup99_no_training_proxy
0.686304,1,neptune,0.796098,kddcup99_no_training_proxy
0.420606,0,normal,0.573394,kddcup99_no_training_proxy
0.067174,0,normal,0.243663,kddcup99_no_training_proxy
0.230000,0,normal,0.399500,kddcup99_no_training_proxy
0.193587,0,normal,0.375832,kddcup99_no_training_proxy
0.113804,0,normal,0.273973,kddcup99_no_training_proxy
0.065882,0,normal,0.242824,kddcup99_no_training_proxy
0.095870,0,normal,0.262315,kddcup99_no_training_proxy
0.340000,1,smurf,0.471000,kddcup99_no_training_proxy
0.061087,0,normal,0.239707,kddcup99_no_training_proxy
0.074130,0,normal,0.248185,kddcup99_no_training_proxy
0.085109,0,normal,0.255321,kddcup99_no_training_proxy
0.092609,0,normal,0.260196,kddcup99_no_training_proxy
0.061087,0,normal,0.239707,kddcup99_no_training_proxy
0.117391,0,normal,0.276304,kddcup99_no_training_proxy
0.180000,0,normal,0.367000,kddcup99_no_training_proxy
0.060000,0,normal,0.239000,kddcup99_no_training_proxy
0.430000,0,normal,0.579500,kddcup99_no_training_proxy
0.075680,0,normal,0.249192,kddcup99_no_training_proxy
0.081522,0,normal,0.252989,kddcup99_no_training_proxy
0.071848,0,normal,0.246701,kddcup99_no_training_proxy
0.070761,0,normal,0.245995,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.131739,0,normal,0.285630,kddcup99_no_training_proxy
0.063350,0,normal,0.241178,kddcup99_no_training_proxy
0.207705,0,normal,0.385008,kddcup99_no_training_proxy
0.128152,0,normal,0.283299,kddcup99_no_training_proxy
0.087717,0,normal,0.257016,kddcup99_no_training_proxy
0.151848,0,normal,0.348701,kddcup99_no_training_proxy
0.073426,0,normal,0.247727,kddcup99_no_training_proxy
0.110217,0,normal,0.271641,kddcup99_no_training_proxy
0.062174,0,normal,0.240413,kddcup99_no_training_proxy
0.088696,0,normal,0.257652,kddcup99_no_training_proxy
0.260000,0,normal,0.369000,kddcup99_no_training_proxy
0.113804,0,normal,0.273973,kddcup99_no_training_proxy
0.117391,0,normal,0.276304,kddcup99_no_training_proxy
0.067174,0,normal,0.243663,kddcup99_no_training_proxy
0.431087,0,normal,0.580207,kddcup99_no_training_proxy
0.173370,0,normal,0.312690,kddcup99_no_training_proxy
0.094457,0,normal,0.261397,kddcup99_no_training_proxy
0.142174,0,normal,0.292413,kddcup99_no_training_proxy
0.179457,0,normal,0.366647,kddcup99_no_training_proxy
0.083163,0,normal,0.254056,kddcup99_no_training_proxy
0.060000,0,normal,0.239000,kddcup99_no_training_proxy
0.138913,0,normal,0.290293,kddcup99_no_training_proxy
0.115761,0,normal,0.275245,kddcup99_no_training_proxy
0.210499,0,normal,0.336824,kddcup99_no_training_proxy
0.067174,0,normal,0.243663,kddcup99_no_training_proxy
0.095870,0,normal,0.262315,kddcup99_no_training_proxy
0.118261,0,normal,0.276870,kddcup99_no_training_proxy
0.067174,0,normal,0.243663,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.091912,0,normal,0.259743,kddcup99_no_training_proxy
0.086196,0,normal,0.256027,kddcup99_no_training_proxy
0.092609,0,normal,0.260196,kddcup99_no_training_proxy
0.103043,0,normal,0.266978,kddcup99_no_training_proxy
0.200000,0,normal,0.330000,kddcup99_no_training_proxy
0.060000,0,normal,0.239000,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.070761,0,normal,0.245995,kddcup99_no_training_proxy
0.340000,1,smurf,0.471000,kddcup99_no_training_proxy
0.110000,0,normal,0.271500,kddcup99_no_training_proxy
0.137239,0,normal,0.289205,kddcup99_no_training_proxy
0.340000,1,smurf,0.471000,kddcup99_no_training_proxy
0.067174,0,normal,0.243663,kddcup99_no_training_proxy
0.060000,0,normal,0.239000,kddcup99_no_training_proxy
0.230000,0,normal,0.399500,kddcup99_no_training_proxy
0.230000,0,normal,0.399500,kddcup99_no_training_proxy
0.073043,0,normal,0.247478,kddcup99_no_training_proxy
0.075543,0,normal,0.249103,kddcup99_no_training_proxy
0.068146,0,normal,0.244295,kddcup99_no_training_proxy
0.136957,0,normal,0.289022,kddcup99_no_training_proxy
0.060000,0,normal,0.239000,kddcup99_no_training_proxy
0.060000,0,normal,0.239000,kddcup99_no_training_proxy
0.063587,0,normal,0.241332,kddcup99_no_training_proxy
0.067174,0,normal,0.243663,kddcup99_no_training_proxy
0.200000,0,normal,0.330000,kddcup99_no_training_proxy
0.140000,0,normal,0.341000,kddcup99_no_training_proxy
0.260000,0,normal,0.369000,kddcup99_no_training_proxy
0.193587,0,normal,0.375832,kddcup99_no_training_proxy
0.142174,0,normal,0.292413,kddcup99_no_training_proxy
0.063587,0,normal,0.241332,kddcup99_no_training_proxy
0.076196,0,normal,0.249527,kddcup99_no_training_proxy
0.430000,0,normal,0.579500,kddcup99_no_training_proxy
0.093370,0,normal,0.260690,kddcup99_no_training_proxy
0.075435,0,normal,0.249033,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.068261,0,normal,0.244370,kddcup99_no_training_proxy
0.430000,0,normal,0.579500,kddcup99_no_training_proxy
0.201880,0,normal,0.381222,kddcup99_no_training_proxy
0.160435,0,normal,0.304283,kddcup99_no_training_proxy
0.083043,0,normal,0.253978,kddcup99_no_training_proxy
0.121522,0,normal,0.278989,kddcup99_no_training_proxy
0.214130,0,normal,0.339185,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.106630,0,normal,0.269310,kddcup99_no_training_proxy
0.260000,0,normal,0.369000,kddcup99_no_training_proxy
0.113804,0,normal,0.273973,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.077935,0,normal,0.250658,kddcup99_no_training_proxy
0.211522,0,normal,0.387489,kddcup99_no_training_proxy
0.430000,0,normal,0.579500,kddcup99_no_training_proxy
0.063440,0,normal,0.241236,kddcup99_no_training_proxy
0.060000,0,normal,0.239000,kddcup99_no_training_proxy
0.138913,0,normal,0.290293,kddcup99_no_training_proxy
0.061176,0,normal,0.239765,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.124565,0,normal,0.280967,kddcup99_no_training_proxy
0.127935,0,normal,0.283158,kddcup99_no_training_proxy
0.135326,0,normal,0.287962,kddcup99_no_training_proxy
0.132826,0,normal,0.286337,kddcup99_no_training_proxy
0.099130,0,normal,0.264435,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.230000,0,normal,0.399500,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.124565,0,normal,0.280967,kddcup99_no_training_proxy
0.110000,0,normal,0.271500,kddcup99_no_training_proxy
0.076522,0,normal,0.249739,kddcup99_no_training_proxy
0.061087,0,normal,0.239707,kddcup99_no_training_proxy
0.060000,0,normal,0.239000,kddcup99_no_training_proxy
0.121522,0,normal,0.278989,kddcup99_no_training_proxy
0.431087,0,normal,0.580207,kddcup99_no_training_proxy
0.340000,1,smurf,0.471000,kddcup99_no_training_proxy
0.132826,0,normal,0.286337,kddcup99_no_training_proxy
0.313152,0,normal,0.403549,kddcup99_no_training_proxy
0.230000,0,normal,0.399500,kddcup99_no_training_proxy
0.060000,0,normal,0.239000,kddcup99_no_training_proxy
0.081522,0,normal,0.252989,kddcup99_no_training_proxy
0.230000,0,normal,0.399500,kddcup99_no_training_proxy
0.063529,0,normal,0.241294,kddcup99_no_training_proxy
0.103043,0,normal,0.266978,kddcup99_no_training_proxy
0.067174,0,normal,0.243663,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.171718,0,normal,0.311616,kddcup99_no_training_proxy
0.202263,0,normal,0.331471,kddcup99_no_training_proxy
0.077935,0,normal,0.250658,kddcup99_no_training_proxy
0.091957,0,normal,0.259772,kddcup99_no_training_proxy
0.214022,0,normal,0.339114,kddcup99_no_training_proxy
0.430000,0,normal,0.579500,kddcup99_no_training_proxy
0.144674,0,normal,0.294038,kddcup99_no_training_proxy
0.095870,0,normal,0.262315,kddcup99_no_training_proxy
0.088696,0,normal,0.257652,kddcup99_no_training_proxy
0.118261,0,normal,0.276870,kddcup99_no_training_proxy
0.095870,0,normal,0.262315,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.062174,0,normal,0.240413,kddcup99_no_training_proxy
0.170000,0,normal,0.310500,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.185543,0,normal,0.320603,kddcup99_no_training_proxy
0.128152,0,normal,0.283299,kddcup99_no_training_proxy
0.287174,0,normal,0.436663,kddcup99_no_training_proxy
0.142500,0,normal,0.292625,kddcup99_no_training_proxy
0.070882,0,normal,0.246074,kddcup99_no_training_proxy
0.077935,0,normal,0.250658,kddcup99_no_training_proxy
0.085109,0,normal,0.255321,kddcup99_no_training_proxy
0.061087,0,normal,0.239707,kddcup99_no_training_proxy
0.063587,0,normal,0.241332,kddcup99_no_training_proxy
0.111087,0,normal,0.272207,kddcup99_no_training_proxy
0.134022,0,normal,0.287114,kddcup99_no_training_proxy
0.255784,0,normal,0.366260,kddcup99_no_training_proxy
0.060000,0,normal,0.239000,kddcup99_no_training_proxy
0.200000,0,normal,0.330000,kddcup99_no_training_proxy
0.113370,0,normal,0.273690,kddcup99_no_training_proxy
0.064674,0,normal,0.242038,kddcup99_no_training_proxy
0.171196,0,normal,0.311277,kddcup99_no_training_proxy
0.170652,0,normal,0.310924,kddcup99_no_training_proxy
0.074130,0,normal,0.248185,kddcup99_no_training_proxy
0.082609,0,normal,0.253696,kddcup99_no_training_proxy
0.060000,0,normal,0.239000,kddcup99_no_training_proxy
0.070761,0,normal,0.245995,kddcup99_no_training_proxy
0.189891,0,normal,0.323429,kddcup99_no_training_proxy
0.210000,0,normal,0.336500,kddcup99_no_training_proxy
0.083370,0,normal,0.254190,kddcup99_no_training_proxy
0.156848,0,normal,0.301951,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.110000,0,normal,0.271500,kddcup99_no_training_proxy
0.200000,0,normal,0.330000,kddcup99_no_training_proxy
0.062419,0,normal,0.240573,kddcup99_no_training_proxy
0.088696,0,normal,0.257652,kddcup99_no_training_proxy
0.095435,0,normal,0.262033,kddcup99_no_training_proxy
0.431087,0,normal,0.580207,kddcup99_no_training_proxy
0.066252,0,normal,0.243064,kddcup99_no_training_proxy
0.070761,0,normal,0.245995,kddcup99_no_training_proxy
0.142500,0,normal,0.292625,kddcup99_no_training_proxy
0.074348,0,normal,0.248326,kddcup99_no_training_proxy
0.140000,0,normal,0.341000,kddcup99_no_training_proxy
0.113804,0,normal,0.273973,kddcup99_no_training_proxy
0.077935,0,normal,0.250658,kddcup99_no_training_proxy
0.196304,0,normal,0.327598,kddcup99_no_training_proxy
0.060000,0,normal,0.239000,kddcup99_no_training_proxy
0.074348,0,normal,0.248326,kddcup99_no_training_proxy
0.283587,0,normal,0.434332,kddcup99_no_training_proxy
0.088696,0,normal,0.257652,kddcup99_no_training_proxy
0.060000,0,normal,0.239000,kddcup99_no_training_proxy
0.431087,0,normal,0.580207,kddcup99_no_training_proxy
0.340000,1,smurf,0.471000,kddcup99_no_training_proxy
0.430000,0,normal,0.579500,kddcup99_no_training_proxy
0.142717,0,normal,0.292766,kddcup99_no_training_proxy
0.230000,0,normal,0.399500,kddcup99_no_training_proxy
0.117391,0,normal,0.276304,kddcup99_no_training_proxy
0.072935,0,normal,0.247408,kddcup99_no_training_proxy
0.194763,0,normal,0.376596,kddcup99_no_training_proxy
0.060000,0,normal,0.239000,kddcup99_no_training_proxy
0.064616,0,normal,0.242001,kddcup99_no_training_proxy
0.140000,0,normal,0.341000,kddcup99_no_training_proxy
0.092283,0,normal,0.259984,kddcup99_no_training_proxy
0.193587,0,normal,0.375832,kddcup99_no_training_proxy
0.099457,0,normal,0.264647,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.417450,0,normal,0.571343,kddcup99_no_training_proxy
0.238587,0,normal,0.405082,kddcup99_no_training_proxy
0.061087,0,normal,0.239707,kddcup99_no_training_proxy
0.081522,0,normal,0.252989,kddcup99_no_training_proxy
0.124022,0,normal,0.280614,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.079022,0,normal,0.251364,kddcup99_no_training_proxy
0.167609,0,normal,0.308946,kddcup99_no_training_proxy
0.100543,0,normal,0.265353,kddcup99_no_training_proxy
0.077935,0,normal,0.250658,kddcup99_no_training_proxy
0.077935,0,normal,0.250658,kddcup99_no_training_proxy
0.072935,0,normal,0.247408,kddcup99_no_training_proxy
0.067174,0,normal,0.243663,kddcup99_no_training_proxy
0.430000,0,normal,0.579500,kddcup99_no_training_proxy
0.197116,0,normal,0.378126,kddcup99_no_training_proxy
0.060000,0,normal,0.239000,kddcup99_no_training_proxy
0.090870,0,normal,0.259065,kddcup99_no_training_proxy
0.065761,0,normal,0.242745,kddcup99_no_training_proxy
0.068261,0,normal,0.244370,kddcup99_no_training_proxy
0.085109,0,normal,0.255321,kddcup99_no_training_proxy
0.063587,0,normal,0.241332,kddcup99_no_training_proxy
0.076957,0,normal,0.250022,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.088696,0,normal,0.257652,kddcup99_no_training_proxy
0.083529,0,normal,0.254294,kddcup99_no_training_proxy
0.070761,0,normal,0.245995,kddcup99_no_training_proxy
0.154891,0,normal,0.300679,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.096957,0,normal,0.263022,kddcup99_no_training_proxy
0.114891,0,normal,0.274679,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.168587,0,normal,0.309582,kddcup99_no_training_proxy
0.063587,0,normal,0.241332,kddcup99_no_training_proxy
0.069022,0,normal,0.244864,kddcup99_no_training_proxy
0.068261,0,normal,0.244370,kddcup99_no_training_proxy
0.074348,0,normal,0.248326,kddcup99_no_training_proxy
0.109565,0,normal,0.271217,kddcup99_no_training_proxy
0.070761,0,normal,0.245995,kddcup99_no_training_proxy
0.060000,0,normal,0.239000,kddcup99_no_training_proxy
0.063587,0,normal,0.241332,kddcup99_no_training_proxy
0.092283,0,normal,0.259984,kddcup99_no_training_proxy
0.067174,0,normal,0.243663,kddcup99_no_training_proxy
0.100652,0,normal,0.265424,kddcup99_no_training_proxy
0.230000,0,normal,0.399500,kddcup99_no_training_proxy
0.110000,0,normal,0.271500,kddcup99_no_training_proxy
0.430000,0,normal,0.579500,kddcup99_no_training_proxy
0.062174,0,normal,0.240413,kddcup99_no_training_proxy
0.060000,0,normal,0.239000,kddcup99_no_training_proxy
0.199469,0,normal,0.379655,kddcup99_no_training_proxy
0.076522,0,normal,0.249739,kddcup99_no_training_proxy
0.113804,0,normal,0.273973,kddcup99_no_training_proxy
0.065524,0,normal,0.242591,kddcup99_no_training_proxy
0.260000,0,normal,0.369000,kddcup99_no_training_proxy
0.204674,0,normal,0.333038,kddcup99_no_training_proxy
0.113587,0,normal,0.273832,kddcup99_no_training_proxy
0.192500,0,normal,0.375125,kddcup99_no_training_proxy
0.138913,0,normal,0.290293,kddcup99_no_training_proxy
0.210058,0,normal,0.386537,kddcup99_no_training_proxy
0.064674,0,normal,0.242038,kddcup99_no_training_proxy
0.073696,0,normal,0.247902,kddcup99_no_training_proxy
0.065524,0,normal,0.242591,kddcup99_no_training_proxy
0.096957,0,normal,0.263022,kddcup99_no_training_proxy
0.107451,0,normal,0.269843,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.291848,0,normal,0.439701,kddcup99_no_training_proxy
0.092283,0,normal,0.259984,kddcup99_no_training_proxy
0.193587,0,normal,0.375832,kddcup99_no_training_proxy
0.195000,0,normal,0.376750,kddcup99_no_training_proxy
0.609783,1,neptune,0.746359,kddcup99_no_training_proxy
0.340000,1,smurf,0.471000,kddcup99_no_training_proxy
0.228696,0,normal,0.348652,kddcup99_no_training_proxy
0.136413,0,normal,0.288668,kddcup99_no_training_proxy
0.092609,0,normal,0.260196,kddcup99_no_training_proxy
0.204919,0,normal,0.333198,kddcup99_no_training_proxy
0.108696,0,normal,0.270652,kddcup99_no_training_proxy
0.230000,0,normal,0.399500,kddcup99_no_training_proxy
0.063587,0,normal,0.241332,kddcup99_no_training_proxy
0.071848,0,normal,0.246701,kddcup99_no_training_proxy
0.062263,0,normal,0.240471,kddcup99_no_training_proxy
0.091957,0,normal,0.259772,kddcup99_no_training_proxy
0.074348,0,normal,0.248326,kddcup99_no_training_proxy
0.077935,0,normal,0.250658,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.060000,0,normal,0.239000,kddcup99_no_training_proxy
0.113261,0,normal,0.273620,kddcup99_no_training_proxy
0.117391,0,normal,0.276304,kddcup99_no_training_proxy
0.116087,0,normal,0.275457,kddcup99_no_training_proxy
0.230000,0,normal,0.399500,kddcup99_no_training_proxy
0.068261,0,normal,0.244370,kddcup99_no_training_proxy
0.063587,0,normal,0.241332,kddcup99_no_training_proxy
0.092283,0,normal,0.259984,kddcup99_no_training_proxy
0.268152,0,normal,0.374299,kddcup99_no_training_proxy
0.190000,0,normal,0.373500,kddcup99_no_training_proxy
0.092283,0,normal,0.259984,kddcup99_no_training_proxy
0.095870,0,normal,0.262315,kddcup99_no_training_proxy
0.431087,0,normal,0.580207,kddcup99_no_training_proxy
0.074348,0,normal,0.248326,kddcup99_no_training_proxy
0.082391,0,normal,0.253554,kddcup99_no_training_proxy
0.170870,0,normal,0.311065,kddcup99_no_training_proxy
